Movie Name,IMDB URL
Stuart Little,http://www.imdb.com/title/tt0164912/
Stuart Little 2,http://www.imdb.com/title/tt0243585/
Stuck On You,http://www.imdb.com/title/tt0338466/
Submarine,http://www.imdb.com/title/tt1440292/
Subway,http://www.imdb.com/title/tt0090095/
Sucker Punch,http://www.imdb.com/title/tt0978764/
Sugar Hill,http://www.imdb.com/title/tt0107079/
Sugar Town,http://www.imdb.com/title/tt0173390/
Sukkar banat,
The Sum of All Fears,http://www.imdb.com/title/tt0164184/
Summer Catch,http://www.imdb.com/title/tt0234829/
Summer of Sam,http://www.imdb.com/title/tt0162677/
Sunday,http://www.imdb.com/title/tt2262157/
Sunday School Musical,
Sunshine,http://www.imdb.com/title/tt0448134/
Sunshine Cleaning,http://www.imdb.com/title/tt0862846/
Sunshine State,http://www.imdb.com/title/tt0286179/
Super,http://www.imdb.com/title/tt1512235/
Super 8,http://www.imdb.com/title/tt1650062/
Super Babies: Baby Geniuses 2,
Super Capers,
Super Mario Bros.,http://www.imdb.com/title/tt0108255/
Super Size Me,
Super Troopers,http://www.imdb.com/title/tt0247745/
Superbad,http://www.imdb.com/title/tt0829482/
Supercross,http://www.imdb.com/title/tt0403016/
Superhero Movie,http://www.imdb.com/title/tt0426592/
Superman,http://www.imdb.com/title/tt0078346/
Superman II,http://www.imdb.com/title/tt0081573/
Superman III,http://www.imdb.com/title/tt0086393/
Superman IV: The Quest for Peace,http://www.imdb.com/title/tt0094074/
Superman Returns,http://www.imdb.com/title/tt0348150/
Supernova,http://www.imdb.com/title/tt0134983/
Superstar,http://www.imdb.com/title/tt0167427/
Supesu Batorushippu Yamato,
Supporting Characters,http://www.imdb.com/title/tt1874789/
Sur Le Seuil,http://www.imdb.com/title/tt0380732/
Surf's Up,http://www.imdb.com/title/tt0423294/
Surrogates,http://www.imdb.com/title/tt0986263/
Surveillance,http://www.imdb.com/title/tt0409345/
Suspect Zero,http://www.imdb.com/title/tt0324127/
The Sweet Hereafter,http://www.imdb.com/title/tt0120255/
Sweet Home Alabama,http://www.imdb.com/title/tt0256415/
Sweet November,http://www.imdb.com/title/tt0230838/
The Sweetest Thing,http://www.imdb.com/title/tt0253867/
Swelter,http://www.imdb.com/title/tt2112277/
Swept Away,http://www.imdb.com/title/tt0291502/
Swimfan,http://www.imdb.com/title/tt0283026/
Swimming Pool,http://www.imdb.com/title/tt0324133/
The Swindle,http://www.imdb.com/title/tt0152769/
Swing Vote,http://www.imdb.com/title/tt1027862/
Swingers,http://www.imdb.com/title/tt0117802/
The Switch,http://www.imdb.com/title/tt0889573/
Switchback,http://www.imdb.com/title/tt0119210/
Swordfish,http://www.imdb.com/title/tt0244244/
Sydney White,http://www.imdb.com/title/tt0815244/
"Synecdoche, New York",http://www.imdb.com/title/tt0383028/
Syriana,http://www.imdb.com/title/tt0365737/
Ta Ra Rum Pum,http://www.imdb.com/title/tt0833553/
Tadpole,http://www.imdb.com/title/tt0271219/
Tae Guik Gi: The Brotherhood of War,
Tailor of Panama,
Take Me Home Tonight,http://www.imdb.com/title/tt0810922/
Take Shelter,http://www.imdb.com/title/tt1675192/
Take the Lead,http://www.imdb.com/title/tt0446046/
Taken,http://www.imdb.com/title/tt0936501/
Taken 2,http://www.imdb.com/title/tt1397280/
Takers,http://www.imdb.com/title/tt1135084/
The Taking of Pelham 123,
Taking Woodstock,http://www.imdb.com/title/tt1127896/
The Tale of Despereaux,http://www.imdb.com/title/tt0420238/
The Talented Mr. Ripley,http://www.imdb.com/title/tt0134119/
Tales from the Crypt: Demon Knight,http://www.imdb.com/title/tt0114608/
Tales from the Hood,http://www.imdb.com/title/tt0114609/
Talk Radio,http://www.imdb.com/title/tt0096219/
Talladega Nights: The Ballad of Ricky Bobby,http://www.imdb.com/title/tt0415306/
Tammy,http://www.imdb.com/title/tt2103254/
Tangled,http://www.imdb.com/title/tt0398286/
Tango,http://www.imdb.com/title/tt0108290/
Tango & Cash,http://www.imdb.com/title/tt0098439/
Tank Girl,http://www.imdb.com/title/tt0114614/
Tanner Hall,http://www.imdb.com/title/tt1151410/
Taps,http://www.imdb.com/title/tt0083169/
Tarnation,
Tarzan,http://www.imdb.com/title/tt1705952/
Taxi Driver,http://www.imdb.com/title/tt0075314/
Taxi to the Dark Side,
Taxman,http://www.imdb.com/title/tt0138862/
Tea with Mussolini,http://www.imdb.com/title/tt0120857/
Teacher's Pet: The Movie,
Team America: World Police,http://www.imdb.com/title/tt0372588/
Tears of the Sun,http://www.imdb.com/title/tt0314353/
Ted,http://www.imdb.com/title/tt1637725/
Teen Wolf Too,http://www.imdb.com/title/tt0094118/
Teenage Mutant Ninja Turtles,http://www.imdb.com/title/tt1291150/
TMNT,http://www.imdb.com/title/tt0453556/
Teenage Mutant Ninja Turtles,http://www.imdb.com/title/tt1291150/
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,http://www.imdb.com/title/tt0103060/
Teenage Mutant Ninja Turtles III,http://www.imdb.com/title/tt0108308/
Teeth,http://www.imdb.com/title/tt0780622/
The Tempest,http://www.imdb.com/title/tt1274300/
The Ten Commandments,http://www.imdb.com/title/tt0049833/
The Ten Commandments,http://www.imdb.com/title/tt0049833/
Ten Things I Hate About You,
The Terminal,http://www.imdb.com/title/tt0362227/
Terminator 2: Judgment Day,http://www.imdb.com/title/tt0103064/
Terminator 3: Rise of the Machines,http://www.imdb.com/title/tt0181852/
Terminator Salvation: The Future Begins,http://www.imdb.com/title/tt0438488/
The Terminator,http://www.imdb.com/title/tt0088247/
Test,http://www.imdb.com/title/tt2407380/
The Texas Chainsaw Massacre 2,http://www.imdb.com/title/tt0092076/
Texas Chainsaw 3D,http://www.imdb.com/title/tt1572315/
The Texas Chainsaw Massacre,http://www.imdb.com/title/tt0324216/
The Texas Chainsaw Massacre,http://www.imdb.com/title/tt0324216/
The Texas Chainsaw Massacre: The Beginning,http://www.imdb.com/title/tt0420294/
Texas Rangers,http://www.imdb.com/title/tt0193560/
Thank You For Smoking,http://www.imdb.com/title/tt0427944/
That Awkward Moment,http://www.imdb.com/title/tt1800246/
That Thing You Do!,http://www.imdb.com/title/tt0117887/
There Be Dragons,http://www.imdb.com/title/tt1316616/
There Goes My Baby,http://www.imdb.com/title/tt0108320/
There Will Be Blood,http://www.imdb.com/title/tt0469494/
There's Something About Mary,http://www.imdb.com/title/tt0129387/
Wes Craven Presents: They,
They Live,http://www.imdb.com/title/tt0096256/
A Thin Line Between Love & Hate,
The Thin Red Line,http://www.imdb.com/title/tt0120863/
The Thing,http://www.imdb.com/title/tt0084787/
Things to Do in Denver when You're Dead,http://www.imdb.com/title/tt0114660/
Things We Lost in the Fire,http://www.imdb.com/title/tt0469623/
Think Like a Man,http://www.imdb.com/title/tt1621045/
Think Like a Man Too,http://www.imdb.com/title/tt2239832/
Thinner,http://www.imdb.com/title/tt0117894/
Thirteen,http://www.imdb.com/title/tt0328538/
Thirteen Conversations About One Thing,http://www.imdb.com/title/tt0268690/
Thirteen Days,http://www.imdb.com/title/tt0146309/
Thirteen Ghosts,
The Thirteenth Floor,http://www.imdb.com/title/tt0139809/
This Christmas,http://www.imdb.com/title/tt0937375/
This is 40,http://www.imdb.com/title/tt1758830/
This is England,http://www.imdb.com/title/tt0480025/
This Is Martin Bonner,http://www.imdb.com/title/tt1798291/
This is the End,http://www.imdb.com/title/tt1245492/
This Means War,http://www.imdb.com/title/tt1596350/
This Thing of Ours,http://www.imdb.com/title/tt0338497/
Thomas and the Magic Railroad,http://www.imdb.com/title/tt0205461/
The Thomas Crown Affair,http://www.imdb.com/title/tt0155267/
Thor,http://www.imdb.com/title/tt0800369/
Thor: The Dark World,http://www.imdb.com/title/tt1981115/
A Thousand Words,http://www.imdb.com/title/tt0763831/
Thr3e,http://www.imdb.com/title/tt0486028/
3 Days to Kill,http://www.imdb.com/title/tt2172934/
Three Kingdoms: Resurrection of the Dragon,
Three Kings,http://www.imdb.com/title/tt0120188/
The Three Musketeers 3D,
The Three Stooges,http://www.imdb.com/title/tt0383010/
Three to Tango,http://www.imdb.com/title/tt0144640/
Thumbsucker,http://www.imdb.com/title/tt0318761/
Thunderball,http://www.imdb.com/title/tt0059800/
Thunderbirds,http://www.imdb.com/title/tt0167456/
The Tigger Movie,http://www.imdb.com/title/tt0220099/
Timber Falls,http://www.imdb.com/title/tt0857295/
Time Bandits,http://www.imdb.com/title/tt0081633/
Time Changer,http://www.imdb.com/title/tt0295725/
The Time Machine,http://www.imdb.com/title/tt0268695/
A Time to Kill,http://www.imdb.com/title/tt0117913/
The Time Traveler's Wife,http://www.imdb.com/title/tt0452694/
Timecop,http://www.imdb.com/title/tt0111438/
Timeline,http://www.imdb.com/title/tt0300556/
Tin Cup,http://www.imdb.com/title/tt0117918/
Tinker Tailor Soldier Spy,http://www.imdb.com/title/tt1340800/
Tiny Furniture,http://www.imdb.com/title/tt1570989/
Titan A.E.,http://www.imdb.com/title/tt0120913/
Titanic,http://www.imdb.com/title/tt0120338/
To Die For,http://www.imdb.com/title/tt0114681/
The To Do List,http://www.imdb.com/title/tt1758795/
To Kill A Mockingbird,http://www.imdb.com/title/tt0056592/
To Rome with Love,http://www.imdb.com/title/tt1859650/
To Save a Life,http://www.imdb.com/title/tt1270286/
Tom yum goong,
Tombstone,http://www.imdb.com/title/tt0108358/
Tomcats,http://www.imdb.com/title/tt0246989/
Tomorrow Never Dies,http://www.imdb.com/title/tt0120347/
The Tooth Fairy,
Tootsie,http://www.imdb.com/title/tt0084805/
Top Gun,http://www.imdb.com/title/tt0092099/
Topaz,http://www.imdb.com/title/tt0065112/
Topsy Turvy,
Torn Curtain,http://www.imdb.com/title/tt0061107/
Torque,http://www.imdb.com/title/tt0329691/
Total Recall,http://www.imdb.com/title/tt1386703/
Total Recall,http://www.imdb.com/title/tt1386703/
Touching the Void,
The Tourist,http://www.imdb.com/title/tt1243957/
Tower Heist,http://www.imdb.com/title/tt0471042/
Town & Country,http://www.imdb.com/title/tt0141907/
The Town,http://www.imdb.com/title/tt0840361/
Toy Story,http://www.imdb.com/title/tt0114709/
Toy Story 2,http://www.imdb.com/title/tt0120363/
Toy Story 3,http://www.imdb.com/title/tt0435761/
Trade,http://www.imdb.com/title/tt0399095/
Traffic,http://www.imdb.com/title/tt0181865/
Training Day,http://www.imdb.com/title/tt0139654/
Trainspotting,http://www.imdb.com/title/tt0117951/
Traitor,http://www.imdb.com/title/tt0988047/
Trance,http://www.imdb.com/title/tt1924429/
Trance,http://www.imdb.com/title/tt1924429/
Transamerica,http://www.imdb.com/title/tt0407265/
Transcendence,http://www.imdb.com/title/tt2209764/
Transformers: Age of Extinction,http://www.imdb.com/title/tt2109248/
Transformers: Dark of the Moon,http://www.imdb.com/title/tt1399103/
Transformers: Revenge of the Fallen,http://www.imdb.com/title/tt1055369/
Transformers,http://www.imdb.com/title/tt0418279/
The Transporter 2,http://www.imdb.com/title/tt0388482/
The Transporter,http://www.imdb.com/title/tt0293662/
Transsiberian,http://www.imdb.com/title/tt0800241/
Trapped,http://www.imdb.com/title/tt0280380/
Travellers and Magicians,
Treasure Planet,http://www.imdb.com/title/tt0133240/
The Tree of Life,http://www.imdb.com/title/tt0478304/
Trees Lounge,http://www.imdb.com/title/tt0117958/
Trekkies,
Tremors,http://www.imdb.com/title/tt0100814/
Los tres entierros de Melquiades Estrada,
The Trials of Darryl Hunt,
Les Triplettes de Belleville,
Trippin',http://www.imdb.com/title/tt0160298/
Tristram Shandy: A Cock and Bull Story,
Trois,http://www.imdb.com/title/tt0217107/
Trolljegeren,
Tron,http://www.imdb.com/title/tt0084827/
Tron: Legacy,http://www.imdb.com/title/tt1104001/
Troop Beverly Hills,http://www.imdb.com/title/tt0098519/
Tropa de Elite,
Tropic Thunder,http://www.imdb.com/title/tt0942385/
The Trouble With Harry,http://www.imdb.com/title/tt0048750/
Trouble with the Curve,http://www.imdb.com/title/tt2083383/
Troy,http://www.imdb.com/title/tt0332452/
Trucker,http://www.imdb.com/title/tt1087527/
True Grit,http://www.imdb.com/title/tt1403865/
True Lies,http://www.imdb.com/title/tt0111503/
True Romance,http://www.imdb.com/title/tt0108399/
A True Story,http://www.imdb.com/title/tt1524083/
The Truman Show,http://www.imdb.com/title/tt0120382/
Trust,http://www.imdb.com/title/tt1529572/
Trust the Man,http://www.imdb.com/title/tt0427968/
Tsotsi,http://www.imdb.com/title/tt0468565/
Tuck Everlasting,http://www.imdb.com/title/tt0283084/
Tucker & Dale vs. Evil,http://www.imdb.com/title/tt1465522/
Tumbleweeds,http://www.imdb.com/title/tt0161023/
Turbo,http://www.imdb.com/title/tt1860353/
Turbulence,http://www.imdb.com/title/tt0120390/
Turistas,http://www.imdb.com/title/tt0454970/
The Tuxedo,http://www.imdb.com/title/tt0290095/
Twelve Monkeys,http://www.imdb.com/title/tt0114746/
12 Years a Slave,http://www.imdb.com/title/tt2024544/
Twilight,http://www.imdb.com/title/tt1099212/
Twilight,http://www.imdb.com/title/tt1099212/
"The Twilight Saga: Breaking Dawn, Part 1",
"The Twilight Saga: Breaking Dawn, Part 2",
Twilight Zone: The Movie,http://www.imdb.com/title/tt0086491/
Twin Falls Idaho,http://www.imdb.com/title/tt0162830/
Twins,http://www.imdb.com/title/tt0096320/
Twisted,http://www.imdb.com/title/tt0315297/
Twister,http://www.imdb.com/title/tt0117998/
Two Brothers,
Two Can Play That Game,http://www.imdb.com/title/tt0269341/
Two Girls and a Guy,http://www.imdb.com/title/tt0124179/
Two Lovers,http://www.imdb.com/title/tt1103275/
Two Weeks Notice,http://www.imdb.com/title/tt0313737/
Tyler Perry's A Madea Christmas,
Tyler Perry's Good Deeds,
Tyler Perry's Madea's Witness Protection,
C'era una volta il West,
C.H.U.D.,http://www.imdb.com/title/tt0087015/
Cabin Fever,http://www.imdb.com/title/tt0303816/
The Cabin in the Woods,http://www.imdb.com/title/tt1259521/
The Cable Guy,http://www.imdb.com/title/tt0115798/
Caché,
Caddyshack,http://www.imdb.com/title/tt0080487/
Cadillac Records,http://www.imdb.com/title/tt1042877/
The Californians,http://www.imdb.com/title/tt0377043/
Call+Response,
The Call,http://www.imdb.com/title/tt1911644/
The Calling,http://www.imdb.com/title/tt1666335/
Cama adentro,
Camping Sauvage,http://www.imdb.com/title/tt0451673/
Can't Stop the Music,http://www.imdb.com/title/tt0080492/
Can't Hardly Wait,http://www.imdb.com/title/tt0127723/
The Canyons,http://www.imdb.com/title/tt2292959/
Cape Fear,http://www.imdb.com/title/tt0101540/
Capitalism: A Love Story,
Capote,http://www.imdb.com/title/tt0379725/
Captain America: The First Avenger,http://www.imdb.com/title/tt0458339/
Captain America: The Winter Soldier,http://www.imdb.com/title/tt1843866/
Captain Corelli's Mandolin,http://www.imdb.com/title/tt0238112/
Captain Phillips,http://www.imdb.com/title/tt1535109/
Caravans,http://www.imdb.com/title/tt0077296/
Carlos,
Carrie,http://www.imdb.com/title/tt1939659/
Carrie,http://www.imdb.com/title/tt1939659/
Cars,http://www.imdb.com/title/tt0317219/
Cars 2,http://www.imdb.com/title/tt1216475/
Casa de Areia,
Casa de mi Padre,http://www.imdb.com/title/tt1702425/
Casablanca,http://www.imdb.com/title/tt0034583/
Case 39,http://www.imdb.com/title/tt0795351/
The Case of the Grinning Cat,
Ca$h,http://www.imdb.com/title/tt1106860/
Casino,http://www.imdb.com/title/tt0112641/
Casino Jack,http://www.imdb.com/title/tt1194417/
Casino Royale,http://www.imdb.com/title/tt0381061/
Casino Royale,http://www.imdb.com/title/tt0381061/
Casper,http://www.imdb.com/title/tt0112642/
Cast Away,http://www.imdb.com/title/tt0162222/
The Cat in the Hat,http://www.imdb.com/title/tt2321555/
Cat on a Hot Tin Roof,http://www.imdb.com/title/tt0051459/
Cat People,http://www.imdb.com/title/tt0083722/
Cat People,http://www.imdb.com/title/tt0083722/
Catch-22,http://www.imdb.com/title/tt0065528/
Catch a Fire,http://www.imdb.com/title/tt0437232/
Catch Me if You Can,http://www.imdb.com/title/tt0264464/
Catch That Kid,http://www.imdb.com/title/tt0337917/
Cats & Dogs,http://www.imdb.com/title/tt0239395/
Cats & Dogs: The Revenge of Kitty Galore,http://www.imdb.com/title/tt1287468/
Cats Don't Dance,http://www.imdb.com/title/tt0118829/
Catwoman,http://www.imdb.com/title/tt0327554/
The Cave,http://www.imdb.com/title/tt0402901/
The Caveman's Valentine,http://www.imdb.com/title/tt0182000/
Cavite,http://www.imdb.com/title/tt0428303/
Cecil B. Demented,
Celebrity,http://www.imdb.com/title/tt0120533/
The Cell,http://www.imdb.com/title/tt0209958/
Cellular,http://www.imdb.com/title/tt0337921/
Center Stage,http://www.imdb.com/title/tt0210616/
Central do Brasil,
Centurion,http://www.imdb.com/title/tt1020558/
Chacun sa nuit,
Chain Letter,http://www.imdb.com/title/tt1148200/
Chain Reaction,http://www.imdb.com/title/tt0115857/
Chairman of the Board,http://www.imdb.com/title/tt0118836/
The Change-Up,http://www.imdb.com/title/tt1488555/
Changeling,http://www.imdb.com/title/tt0824747/
Changing Lanes,http://www.imdb.com/title/tt0264472/
"Charge of the Light Brigade, The",
Chariots of Fire,http://www.imdb.com/title/tt0082158/
Charlie and the Chocolate Factory,http://www.imdb.com/title/tt0367594/
Charlie Bartlett,http://www.imdb.com/title/tt0423977/
Charlie St. Cloud,http://www.imdb.com/title/tt1438254/
Charlie Wilson's War,http://www.imdb.com/title/tt0472062/
Charlie's Angels,http://www.imdb.com/title/tt0160127/
Charlie's Angels: Full Throttle,http://www.imdb.com/title/tt0305357/
Charlotte's Web,http://www.imdb.com/title/tt0413895/
Charly,http://www.imdb.com/title/tt0062794/
Chasing Amy,http://www.imdb.com/title/tt0118842/
Chasing Liberty,http://www.imdb.com/title/tt0360139/
Chasing Papi,http://www.imdb.com/title/tt0323572/
Chasseurs de dragons,
Cheaper by the Dozen,http://www.imdb.com/title/tt0349205/
Cheaper by the Dozen 2,http://www.imdb.com/title/tt0452598/
Cheri,http://www.imdb.com/title/tt0398853/
Chernobyl Diaries,http://www.imdb.com/title/tt1991245/
Chicago,http://www.imdb.com/title/tt0299658/
Chicken Little,http://www.imdb.com/title/tt0371606/
Chicken Run,http://www.imdb.com/title/tt0120630/
Chicken Tikka Masala,http://www.imdb.com/title/tt0449000/
The Children of Huang Shi,http://www.imdb.com/title/tt0889588/
Children of Men,http://www.imdb.com/title/tt0206634/
Child's Play,http://www.imdb.com/title/tt0094862/
Child's Play 2,http://www.imdb.com/title/tt0099253/
Chill Factor,http://www.imdb.com/title/tt0163579/
Chinjeolhan geumjassi,
Chloe,http://www.imdb.com/title/tt1352824/
